produto,ano_mes,volume,ano,mes
Laminados / Rolled Products,2020_abr,148.212,2020,abr
Planos / Flat Products,2020_abr,91.934,2020,abr
Longos / Long Products,2020_abr,56.278,2020,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_abr,38.228,2020,abr
Total (Mil t / Thousand Tonnes),2020_abr,186.44,2020,abr
(US$ Milhões / US$ Millions),2020_abr,184.921,2020,abr
Consumo Aparente / Apparent Consumption (***),2020_abr,1140.758,2020,abr
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_abr,600.638,2020,abr
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_abr,540.12,2020,abr
Aço Bruto / Crude Steel,2020_mai,2255.698,2020,mai
Laminados / Rolled Products (*),2020_mai,1432.067,2020,mai
Planos / Flat Products,2020_mai,753.579,2020,mai
Longos / Long Products,2020_mai,678.488,2020,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_mai,629.6740000000001,2020,mai
Placas / Slabs,2020_mai,606.988,2020,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_mai,22.686,2020,mai
Ferro-Gusa / Pig Iron,2020_mai,1723.938,2020,mai
Vendas Internas / Domestic Sales (*),2020_mai,1216.707,2020,mai
Laminados / Rolled Products,2020_mai,1195.5,2020,mai
Planos / Flat Products,2020_mai,611.912,2020,mai
Longos / Long Products,2020_mai,583.588,2020,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_mai,21.207,2020,mai
Placas / Slabs,2020_mai,12.203,2020,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_mai,9.004,2020,mai
Vendas Externas / Foreign Market (**),2020_mai,966.713,2020,mai
Laminados / Rolled Products,2020_mai,239.72299999999998,2020,mai
Planos / Flat Products,2020_mai,109.749,2020,mai
Longos / Long Products,2020_mai,129.974,2020,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_mai,726.99,2020,mai
Placas / Slabs,2020_mai,717.258,2020,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_mai,9.732,2020,mai
Laminados / Rolled Products,2020_mai,253.74,2020,mai
Planos / Flat Products,2020_mai,124.971,2020,mai
Longos / Long Products,2020_mai,128.769,2020,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_mai,595.727,2020,mai
Placas / Slabs,2020_mai,592.125,2020,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_mai,3.602,2020,mai
Total (Mil t / Thousand Tonnes),2020_mai,849.467,2020,mai
(US$ Milhões / US$ Millions),2020_mai,421.377,2020,mai
Laminados / Rolled Products,2020_mai,147.797,2020,mai
Planos / Flat Products,2020_mai,105.15299999999999,2020,mai
Longos / Long Products,2020_mai,42.644000000000005,2020,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_mai,1.889,2020,mai
Total (Mil t / Thousand Tonnes),2020_mai,149.686,2020,mai
(US$ Milhões / US$ Millions),2020_mai,165.384,2020,mai
Consumo Aparente / Apparent Consumption (***),2020_mai,1366.877,2020,mai
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_mai,729.804,2020,mai
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_mai,637.073,2020,mai
Aço Bruto / Crude Steel,2020_jun,2148.399,2020,jun
Laminados / Rolled Products (*),2020_jun,1549.992,2020,jun
Planos / Flat Products,2020_jun,879.43,2020,jun
Longos / Long Products,2020_jun,670.562,2020,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_jun,712.593,2020,jun
Placas / Slabs,2020_jun,606.447,2020,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jun,106.146,2020,jun
Ferro-Gusa / Pig Iron,2020_jun,1687.461,2020,jun
Vendas Internas / Domestic Sales (*),2020_jun,1571.4470000000001,2020,jun
Laminados / Rolled Products,2020_jun,1545.209,2020,jun
Planos / Flat Products,2020_jun,825.812,2020,jun
Longos / Long Products,2020_jun,719.397,2020,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jun,26.238,2020,jun
Placas / Slabs,2020_jun,17.623,2020,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jun,8.615,2020,jun
Vendas Externas / Foreign Market (**),2020_jun,1002.8340000000001,2020,jun
Laminados / Rolled Products,2020_jun,294.007,2020,jun
Planos / Flat Products,2020_jun,178.054,2020,jun
Longos / Long Products,2020_jun,115.953,2020,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jun,708.827,2020,jun
Placas / Slabs,2020_jun,627.725,2020,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jun,81.102,2020,jun
Laminados / Rolled Products,2020_jun,245.142,2020,jun
Planos / Flat Products,2020_jun,136.346,2020,jun
Longos / Long Products,2020_jun,108.796,2020,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jun,821.334,2020,jun
Placas / Slabs,2020_jun,790.035,2020,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jun,31.299,2020,jun
Total (Mil t / Thousand Tonnes),2020_jun,1066.4759999999999,2020,jun
(US$ Milhões / US$ Millions),2020_jun,472.601,2020,jun
Laminados / Rolled Products,2020_jun,186.83100000000002,2020,jun
Planos / Flat Products,2020_jun,129.781,2020,jun
Longos / Long Products,2020_jun,57.05,2020,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jun,3.58,2020,jun
Total (Mil t / Thousand Tonnes),2020_jun,190.41100000000003,2020,jun
(US$ Milhões / US$ Millions),2020_jun,183.404,2020,jun
Consumo Aparente / Apparent Consumption (***),2020_jun,1762.391,2020,jun
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_jun,973.924,2020,jun
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_jun,788.467,2020,jun
Aço Bruto / Crude Steel,2020_jul,2626.427,2020,jul
Laminados / Rolled Products (*),2020_jul,1656.616,2020,jul
Planos / Flat Products,2020_jul,828.746,2020,jul
Longos / Long Products,2020_jul,827.87,2020,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_jul,774.854,2020,jul
Placas / Slabs,2020_jul,701.892,2020,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jul,72.962,2020,jul
Ferro-Gusa / Pig Iron,2020_jul,2004.033,2020,jul
Vendas Internas / Domestic Sales (*),2020_jul,1761.767,2020,jul
Laminados / Rolled Products,2020_jul,1730.304,2020,jul
Planos / Flat Products,2020_jul,916.575,2020,jul
Longos / Long Products,2020_jul,813.729,2020,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jul,31.463,2020,jul
Placas / Slabs,2020_jul,10.342,2020,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jul,21.121,2020,jul
Vendas Externas / Foreign Market (**),2020_jul,888.635,2020,jul
Laminados / Rolled Products,2020_jul,187.868,2020,jul
Planos / Flat Products,2020_jul,117.153,2020,jul
Longos / Long Products,2020_jul,70.715,2020,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jul,700.7669999999999,2020,jul
Placas / Slabs,2020_jul,649.299,2020,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jul,51.468,2020,jul
Laminados / Rolled Products,2020_jul,213.747,2020,jul
Planos / Flat Products,2020_jul,106.775,2020,jul
Longos / Long Products,2020_jul,106.972,2020,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jul,661.314,2020,jul
Placas / Slabs,2020_jul,617.014,2020,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_jul,44.3,2020,jul
Total (Mil t / Thousand Tonnes),2020_jul,875.0609999999999,2020,jul
(US$ Milhões / US$ Millions),2020_jul,391.792,2020,jul
Laminados / Rolled Products,2020_jul,143.046,2020,jul
Planos / Flat Products,2020_jul,110.22500000000001,2020,jul
Longos / Long Products,2020_jul,32.821,2020,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_jul,2.847,2020,jul
Total (Mil t / Thousand Tonnes),2020_jul,145.893,2020,jul
(US$ Milhões / US$ Millions),2020_jul,170.128,2020,jul
Consumo Aparente / Apparent Consumption (***),2020_jul,1907.9099999999999,2020,jul
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_jul,1037.416,2020,jul
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_jul,870.494,2020,jul
Aço Bruto / Crude Steel,2020_ago,2759.058,2020,ago
Laminados / Rolled Products (*),2020_ago,1846.3600000000001,2020,ago
Planos / Flat Products,2020_ago,997.552,2020,ago
Longos / Long Products,2020_ago,848.808,2020,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_ago,627.664,2020,ago
Placas / Slabs,2020_ago,581.795,2020,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_ago,45.869,2020,ago
Ferro-Gusa / Pig Iron,2020_ago,2138.598,2020,ago
Vendas Internas / Domestic Sales (*),2020_ago,1777.3870000000002,2020,ago
Laminados / Rolled Products,2020_ago,1750.227,2020,ago
Planos / Flat Products,2020_ago,967.263,2020,ago
Longos / Long Products,2020_ago,782.964,2020,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_ago,27.159999999999997,2020,ago
Placas / Slabs,2020_ago,9.213,2020,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_ago,17.947,2020,ago
Vendas Externas / Foreign Market (**),2020_ago,841.0840000000001,2020,ago
Laminados / Rolled Products,2020_ago,183.65800000000002,2020,ago
Planos / Flat Products,2020_ago,95.121,2020,ago
Longos / Long Products,2020_ago,88.537,2020,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_ago,657.426,2020,ago
Placas / Slabs,2020_ago,621.927,2020,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_ago,35.499,2020,ago
Laminados / Rolled Products,2020_ago,144.466,2020,ago
Planos / Flat Products,2020_ago,68.197,2020,ago
Longos / Long Products,2020_ago,76.269,2020,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_ago,696.09,2020,ago
Placas / Slabs,2020_ago,627.734,2020,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_ago,68.356,2020,ago
Total (Mil t / Thousand Tonnes),2020_ago,840.556,2020,ago
(US$ Milhões / US$ Millions),2020_ago,380.34,2020,ago
Laminados / Rolled Products,2020_ago,129.152,2020,ago
Planos / Flat Products,2020_ago,91.347,2020,ago
Longos / Long Products,2020_ago,37.805,2020,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_ago,0.831,2020,ago
Total (Mil t / Thousand Tonnes),2020_ago,129.98299999999998,2020,ago
(US$ Milhões / US$ Millions),2020_ago,152.311,2020,ago
Consumo Aparente / Apparent Consumption (***),2020_ago,1907.279,2020,ago
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_ago,1067.831,2020,ago
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_ago,839.448,2020,ago
Aço Bruto / Crude Steel,2020_set,2645.379,2020,set
Laminados / Rolled Products (*),2020_set,1972.024,2020,set
Planos / Flat Products,2020_set,1096.683,2020,set
Longos / Long Products,2020_set,875.341,2020,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_set,456.267,2020,set
Placas / Slabs,2020_set,412.477,2020,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_set,43.79,2020,set
Ferro-Gusa / Pig Iron,2020_set,2003.657,2020,set
Vendas Internas / Domestic Sales (*),2020_set,1887.468,2020,set
Laminados / Rolled Products,2020_set,1865.326,2020,set
Planos / Flat Products,2020_set,1097.182,2020,set
Longos / Long Products,2020_set,768.144,2020,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_set,22.142,2020,set
Placas / Slabs,2020_set,7.375,2020,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_set,14.767,2020,set
Vendas Externas / Foreign Market (**),2020_set,627.787,2020,set
Laminados / Rolled Products,2020_set,228.678,2020,set
Planos / Flat Products,2020_set,111.997,2020,set
Longos / Long Products,2020_set,116.681,2020,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_set,399.109,2020,set
Placas / Slabs,2020_set,361.914,2020,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_set,37.195,2020,set
Laminados / Rolled Products,2020_set,232.37900000000002,2020,set
Planos / Flat Products,2020_set,116.944,2020,set
Longos / Long Products,2020_set,115.435,2020,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_set,517.032,2020,set
Placas / Slabs,2020_set,479.68,2020,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_set,37.352,2020,set
Total (Mil t / Thousand Tonnes),2020_set,749.4110000000001,2020,set
(US$ Milhões / US$ Millions),2020_set,376.554,2020,set
Laminados / Rolled Products,2020_set,140.39600000000002,2020,set
Planos / Flat Products,2020_set,106.197,2020,set
Longos / Long Products,2020_set,34.199,2020,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_set,2.127,2020,set
Total (Mil t / Thousand Tonnes),2020_set,142.52300000000002,2020,set
(US$ Milhões / US$ Millions),2020_set,173.079,2020,set
Consumo Aparente / Apparent Consumption (***),2020_set,2030.752,2020,set
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_set,1211.588,2020,set
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_set,819.164,2020,set
Aço Bruto / Crude Steel,2020_out,2853.744,2020,out
Laminados / Rolled Products (*),2020_out,2176.778,2020,out
Planos / Flat Products,2020_out,1257.043,2020,out
Longos / Long Products,2020_out,919.735,2020,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_out,658.083,2020,out
Placas / Slabs,2020_out,592.275,2020,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_out,65.808,2020,out
Ferro-Gusa / Pig Iron,2020_out,2168.476,2020,out
Vendas Internas / Domestic Sales (*),2020_out,1941.8880000000001,2020,out
Laminados / Rolled Products,2020_out,1905.911,2020,out
Planos / Flat Products,2020_out,1094.98,2020,out
Longos / Long Products,2020_out,810.931,2020,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_out,35.977000000000004,2020,out
Placas / Slabs,2020_out,11.839,2020,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_out,24.138,2020,out
Vendas Externas / Foreign Market (**),2020_out,791.171,2020,out
Laminados / Rolled Products,2020_out,172.296,2020,out
Planos / Flat Products,2020_out,92.981,2020,out
Longos / Long Products,2020_out,79.315,2020,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_out,618.875,2020,out
Placas / Slabs,2020_out,571.616,2020,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_out,47.259,2020,out
Laminados / Rolled Products,2020_out,203.83499999999998,2020,out
Planos / Flat Products,2020_out,97.517,2020,out
Longos / Long Products,2020_out,106.318,2020,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_out,580.268,2020,out
Placas / Slabs,2020_out,570.678,2020,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_out,9.59,2020,out
Total (Mil t / Thousand Tonnes),2020_out,784.1030000000001,2020,out
(US$ Milhões / US$ Millions),2020_out,392.683,2020,out
Laminados / Rolled Products,2020_out,139.528,2020,out
Planos / Flat Products,2020_out,95.874,2020,out
Longos / Long Products,2020_out,43.653999999999996,2020,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_out,23.438,2020,out
Total (Mil t / Thousand Tonnes),2020_out,162.96599999999998,2020,out
(US$ Milhões / US$ Millions),2020_out,165.387,2020,out
Consumo Aparente / Apparent Consumption (***),2020_out,2084.694,2020,out
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_out,1203.871,2020,out
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_out,880.823,2020,out
Aço Bruto / Crude Steel,2020_nov,3017.509,2020,nov
Laminados / Rolled Products (*),2020_nov,1955.5059999999999,2020,nov
Planos / Flat Products,2020_nov,1072.75,2020,nov
Longos / Long Products,2020_nov,882.756,2020,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_nov,709.427,2020,nov
Placas / Slabs,2020_nov,691.755,2020,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_nov,17.672,2020,nov
Ferro-Gusa / Pig Iron,2020_nov,2347.576,2020,nov
Vendas Internas / Domestic Sales (*),2020_nov,1848.7060000000001,2020,nov
Laminados / Rolled Products,2020_nov,1810.853,2020,nov
Planos / Flat Products,2020_nov,1040.575,2020,nov
Longos / Long Products,2020_nov,770.278,2020,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_nov,37.853,2020,nov
Placas / Slabs,2020_nov,13.547,2020,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_nov,24.306,2020,nov
Vendas Externas / Foreign Market (**),2020_nov,660.048,2020,nov
Laminados / Rolled Products,2020_nov,176.131,2020,nov
Planos / Flat Products,2020_nov,65.705,2020,nov
Longos / Long Products,2020_nov,110.426,2020,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_nov,483.917,2020,nov
Placas / Slabs,2020_nov,483.21,2020,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_nov,0.707,2020,nov
Laminados / Rolled Products,2020_nov,146.856,2020,nov
Planos / Flat Products,2020_nov,49.226,2020,nov
Longos / Long Products,2020_nov,97.63,2020,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_nov,367.123,2020,nov
Placas / Slabs,2020_nov,366.613,2020,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_nov,0.51,2020,nov
Total (Mil t / Thousand Tonnes),2020_nov,513.979,2020,nov
(US$ Milhões / US$ Millions),2020_nov,299.064,2020,nov
Laminados / Rolled Products,2020_nov,198.349,2020,nov
Planos / Flat Products,2020_nov,131.496,2020,nov
Longos / Long Products,2020_nov,66.853,2020,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_nov,1.1769999999999998,2020,nov
Total (Mil t / Thousand Tonnes),2020_nov,199.52599999999998,2020,nov
(US$ Milhões / US$ Millions),2020_nov,196.342,2020,nov
Consumo Aparente / Apparent Consumption (***),2020_nov,2049.615,2020,nov
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2020_nov,1187.002,2020,nov
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2020_nov,862.613,2020,nov
Aço Bruto / Crude Steel,2020_dez,2944.336,2020,dez
Laminados / Rolled Products (*),2020_dez,2095.4579999999996,2020,dez
Planos / Flat Products,2020_dez,1236.552,2020,dez
Longos / Long Products,2020_dez,858.906,2020,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2020_dez,616.163,2020,dez
Placas / Slabs,2020_dez,572.893,2020,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_dez,43.27,2020,dez
Ferro-Gusa / Pig Iron,2020_dez,2355.48,2020,dez
Vendas Internas / Domestic Sales (*),2020_dez,1839.565,2020,dez
Laminados / Rolled Products,2020_dez,1802.0030000000002,2020,dez
Planos / Flat Products,2020_dez,1082.852,2020,dez
Longos / Long Products,2020_dez,719.151,2020,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_dez,37.562,2020,dez
Placas / Slabs,2020_dez,11.1,2020,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_dez,26.462,2020,dez
Vendas Externas / Foreign Market (**),2020_dez,920.5350000000001,2020,dez
Laminados / Rolled Products,2020_dez,200.642,2020,dez
Planos / Flat Products,2020_dez,75.552,2020,dez
Longos / Long Products,2020_dez,125.09,2020,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_dez,719.893,2020,dez
Placas / Slabs,2020_dez,694.043,2020,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2020_dez,25.85,2020,dez
Laminados / Rolled Products,2020_dez,225.34599999999998,2020,dez
Planos / Flat Products,2020_dez,89.93799999999999,2020,dez
Longos / Long Products,2020_dez,135.408,2020,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2020_dez,540.995,2020,dez
